Term Code,College Code,Department Code,CRN,Campus Code,Subject Code,Course Number,Section Number,Section Title,Instructor 1 ID,Instructor 1 First Name,Instructor 1 Last Name,Question Number,Question,Mean,Median,Standard Deviation,Department Mean,Department Median,Similar College Mean,Similar College Median,College Mean,College Median,Percent Rank - Department,Percent Rank - College,Responses,Percent #1,Percent #2,Percent #3,Percent #4,Percent #5,ZScore - College,ZScore - College Similar Sections,Course Level,Section Size
201720,EN,EN05,30779,N,ECE,5973,010,Fabrication Technology,112114912,Zhisheng,Shi,6,The way in which the course was taught helped me develop analysis and design abilities.,4,,0,4.19608,5,4.01325,4,4.01325,4,25.806,32.177,1,0,0,0,100,0,-0.01129,-0.01129,All,All
201720,EN,EN05,30779,N,ECE,5973,010,Fabrication Technology,112114912,Zhisheng,Shi,10,"In general, the instructor taught this course effectively.",4,,0,4.26999,5,4.1441,5,4.1441,5,22.581,27.76,1,0,0,0,100,0,-0.12857,-0.12857,All,All
201720,EN,EN05,30780,N,ECE,5973,011,Lab-ECE 5973-010,112114912,Zhisheng,Shi,2,The instructor was well-organized and made adequate preparation for class.,4,,0,4.3268,5,4.24749,5,4.24749,5,19.355,25.868,1,0,0,0,100,0,-0.24104,-0.24104,All,All
201720,EN,EN05,30780,N,ECE,5973,011,Lab-ECE 5973-010,112114912,Zhisheng,Shi,3,Class time was well used and contributed to my learning of the material.,4,,0,4.19554,5,4.05369,4,4.05369,4,25.806,33.123,1,0,0,0,100,0,-0.04639,-0.04639,All,All
201720,EN,EN05,30780,N,ECE,5973,011,Lab-ECE 5973-010,112114912,Zhisheng,Shi,5,The instructor related course material to professional practice and/or research.,4,,0,4.40131,5,4.28105,5,4.28105,5,14.516,21.451,1,0,0,0,100,0,-0.28604,-0.28604,All,All
201720,EN,EN05,30780,N,ECE,5973,011,Lab-ECE 5973-010,112114912,Zhisheng,Shi,6,The way in which the course was taught helped me develop analysis and design abilities.,4,,0,4.19608,5,4.01325,4,4.01325,4,25.806,32.177,1,0,0,0,100,0,-0.01129,-0.01129,All,All
201720,EN,EN05,30780,N,ECE,5973,011,Lab-ECE 5973-010,112114912,Zhisheng,Shi,10,"In general, the instructor taught this course effectively.",4,,0,4.26999,5,4.1441,5,4.1441,5,22.581,27.76,1,0,0,0,100,0,-0.12857,-0.12857,All,All
201720,EN,EN05,37321,N,ECE,5973,902,Power System Protection,113437964,Paul,Moses,2,The instructor was well-organized and made adequate preparation for class.,5,5,0,4.3268,5,4.24749,5,4.24749,5,100,100,4,0,0,0,0,100,0.7329,0.7329,All,All
201720,EN,EN05,37321,N,ECE,5973,902,Power System Protection,113437964,Paul,Moses,3,Class time was well used and contributed to my learning of the material.,5,5,0,4.19554,5,4.05369,4,4.05369,4,100,100,4,0,0,0,0,100,0.8177,0.8177,All,All
201720,EN,EN05,37321,N,ECE,5973,902,Power System Protection,113437964,Paul,Moses,5,The instructor related course material to professional practice and/or research.,4.75,5,0.5,4.40131,5,4.28105,5,4.28105,5,56.452,73.502,4,0,0,0,25,75,0.47727,0.47727,All,All
201720,EN,EN05,37321,N,ECE,5973,902,Power System Protection,113437964,Paul,Moses,6,The way in which the course was taught helped me develop analysis and design abilities.,4.75,5,0.5,4.19608,5,4.01325,4,4.01325,4,66.129,82.65,4,0,0,0,25,75,0.62781,0.62781,All,All
201720,EN,EN05,37321,N,ECE,5973,902,Power System Protection,113437964,Paul,Moses,10,"In general, the instructor taught this course effectively.",4.75,5,0.5,4.26999,5,4.1441,5,4.1441,5,58.065,75.71,4,0,0,0,25,75,0.54058,0.54058,All,All
201720,EN,EN05,37218,N,ECE,5973,961,Artif. Neural Networks & Apps,112676802,Szeming,Cheng,2,The instructor was well-organized and made adequate preparation for class.,4.5,5,1,4.3268,5,4.24749,5,4.24749,5,40.323,52.997,4,0,0,25,0,75,0.24593,0.24593,All,All
201720,EN,EN05,37218,N,ECE,5973,961,Artif. Neural Networks & Apps,112676802,Szeming,Cheng,3,Class time was well used and contributed to my learning of the material.,4.75,5,0.5,4.19554,5,4.05369,4,4.05369,4,61.29,80.757,4,0,0,0,25,75,0.60168,0.60168,All,All
201720,EN,EN05,37218,N,ECE,5973,961,Artif. Neural Networks & Apps,112676802,Szeming,Cheng,5,The instructor related course material to professional practice and/or research.,4.25,5,1.5,4.40131,5,4.28105,5,4.28105,5,20.968,29.968,4,0,25,0,0,75,-0.0316,-0.0316,All,All
201720,EN,EN05,37218,N,ECE,5973,961,Artif. Neural Networks & Apps,112676802,Szeming,Cheng,6,The way in which the course was taught helped me develop analysis and design abilities.,4.5,5,1,4.19608,5,4.01325,4,4.01325,4,41.935,64.984,4,0,0,25,0,75,0.41478,0.41478,All,All
201720,EN,EN05,37218,N,ECE,5973,961,Artif. Neural Networks & Apps,112676802,Szeming,Cheng,10,"In general, the instructor taught this course effectively.",4.25,5,1.5,4.26999,5,4.1441,5,4.1441,5,29.032,35.647,4,0,25,0,0,75,0.09448,0.09448,All,All
201720,EN,EN05,36734,T,ECE,5973,981,Wireless Comm System Networks,112845972,Xiaomin,Ma,2,The instructor was well-organized and made adequate preparation for class.,4,4,1.41421,4.3268,5,4.24749,5,4.24749,5,19.355,25.868,2,0,0,50,0,50,-0.24104,-0.24104,All,All
201720,EN,EN05,36734,T,ECE,5973,981,Wireless Comm System Networks,112845972,Xiaomin,Ma,3,Class time was well used and contributed to my learning of the material.,4,4,1.41421,4.19554,5,4.05369,4,4.05369,4,25.806,33.123,2,0,0,50,0,50,-0.04639,-0.04639,All,All
201720,EN,EN05,36734,T,ECE,5973,981,Wireless Comm System Networks,112845972,Xiaomin,Ma,5,The instructor related course material to professional practice and/or research.,4.5,4.5,0.70711,4.40131,5,4.28105,5,4.28105,5,37.097,48.265,2,0,0,0,50,50,0.22284,0.22284,All,All
201720,EN,EN05,36734,T,ECE,5973,981,Wireless Comm System Networks,112845972,Xiaomin,Ma,6,The way in which the course was taught helped me develop analysis and design abilities.,3.5,3.5,0.70711,4.19608,5,4.01325,4,4.01325,4,9.677,15.773,2,0,0,50,50,0,-0.43736,-0.43736,All,All
201720,EN,EN05,36734,T,ECE,5973,981,Wireless Comm System Networks,112845972,Xiaomin,Ma,10,"In general, the instructor taught this course effectively.",3.5,3.5,0.70711,4.26999,5,4.1441,5,4.1441,5,6.452,13.565,2,0,0,50,50,0,-0.57466,-0.57466,All,All
201720,EN,EN05,17258,N,ECE,5990,003,Special Studies,112113324,Joseph,Havlicek,2,The instructor was well-organized and made adequate preparation for class.,5,,0,4.3268,5,4.24749,5,4.24749,5,100,100,1,0,0,0,0,100,0.7329,0.7329,All,All
201720,EN,EN05,17258,N,ECE,5990,003,Special Studies,112113324,Joseph,Havlicek,3,Class time was well used and contributed to my learning of the material.,5,,0,4.19554,5,4.05369,4,4.05369,4,100,100,1,0,0,0,0,100,0.8177,0.8177,All,All
201720,EN,EN05,17258,N,ECE,5990,003,Special Studies,112113324,Joseph,Havlicek,5,The instructor related course material to professional practice and/or research.,4,,0,4.40131,5,4.28105,5,4.28105,5,14.516,21.451,1,0,0,0,100,0,-0.28604,-0.28604,All,All
201720,EN,EN05,17258,N,ECE,5990,003,Special Studies,112113324,Joseph,Havlicek,6,The way in which the course was taught helped me develop analysis and design abilities.,5,,0,4.19608,5,4.01325,4,4.01325,4,100,100,1,0,0,0,0,100,0.84085,0.84085,All,All
201720,EN,EN05,17258,N,ECE,5990,003,Special Studies,112113324,Joseph,Havlicek,10,"In general, the instructor taught this course effectively.",4,,0,4.26999,5,4.1441,5,4.1441,5,22.581,27.76,1,0,0,0,100,0,-0.12857,-0.12857,All,All
201720,EN,EN05,31992,N,ECE,5990,036,Special Studies,112886531,Hjalti,Sigmarsson,2,The instructor was well-organized and made adequate preparation for class.,5,,0,4.3268,5,4.24749,5,4.24749,5,100,100,1,0,0,0,0,100,0.7329,0.7329,All,All
201720,EN,EN05,31992,N,ECE,5990,036,Special Studies,112886531,Hjalti,Sigmarsson,3,Class time was well used and contributed to my learning of the material.,5,,0,4.19554,5,4.05369,4,4.05369,4,100,100,1,0,0,0,0,100,0.8177,0.8177,All,All
201720,EN,EN05,31992,N,ECE,5990,036,Special Studies,112886531,Hjalti,Sigmarsson,5,The instructor related course material to professional practice and/or research.,5,,0,4.40131,5,4.28105,5,4.28105,5,100,100,1,0,0,0,0,100,0.73171,0.73171,All,All
201720,EN,EN05,31992,N,ECE,5990,036,Special Studies,112886531,Hjalti,Sigmarsson,6,The way in which the course was taught helped me develop analysis and design abilities.,5,,0,4.19608,5,4.01325,4,4.01325,4,100,100,1,0,0,0,0,100,0.84085,0.84085,All,All
201720,EN,EN05,31992,N,ECE,5990,036,Special Studies,112886531,Hjalti,Sigmarsson,10,"In general, the instructor taught this course effectively.",5,,0,4.26999,5,4.1441,5,4.1441,5,100,100,1,0,0,0,0,100,0.76363,0.76363,All,All
201720,EN,EN05,37517,N,ECE,5990,042,Special Studies,112982744,Bin,Zheng,2,The instructor was well-organized and made adequate preparation for class.,5,5,0,4.3268,5,4.24749,5,4.24749,5,100,100,3,0,0,0,0,100,0.7329,0.7329,All,All
201720,EN,EN05,37517,N,ECE,5990,042,Special Studies,112982744,Bin,Zheng,3,Class time was well used and contributed to my learning of the material.,5,5,0,4.19554,5,4.05369,4,4.05369,4,100,100,3,0,0,0,0,100,0.8177,0.8177,All,All
201720,EN,EN05,37517,N,ECE,5990,042,Special Studies,112982744,Bin,Zheng,5,The instructor related course material to professional practice and/or research.,5,5,0,4.40131,5,4.28105,5,4.28105,5,100,100,2,0,0,0,0,100,0.73171,0.73171,All,All
201720,EN,EN05,37517,N,ECE,5990,042,Special Studies,112982744,Bin,Zheng,6,The way in which the course was taught helped me develop analysis and design abilities.,5,5,0,4.19608,5,4.01325,4,4.01325,4,100,100,3,0,0,0,0,100,0.84085,0.84085,All,All
201720,EN,EN05,37517,N,ECE,5990,042,Special Studies,112982744,Bin,Zheng,10,"In general, the instructor taught this course effectively.",5,5,0,4.26999,5,4.1441,5,4.1441,5,100,100,3,0,0,0,0,100,0.76363,0.76363,All,All
201720,EN,EN05,28919,N,ECE,5990,044,Special Studies,113280399,Liangzhong,Xiang,2,The instructor was well-organized and made adequate preparation for class.,5,,0,4.3268,5,4.24749,5,4.24749,5,100,100,1,0,0,0,0,100,0.7329,0.7329,All,All
201720,EN,EN05,28919,N,ECE,5990,044,Special Studies,113280399,Liangzhong,Xiang,3,Class time was well used and contributed to my learning of the material.,5,,0,4.19554,5,4.05369,4,4.05369,4,100,100,1,0,0,0,0,100,0.8177,0.8177,All,All
201720,EN,EN05,28919,N,ECE,5990,044,Special Studies,113280399,Liangzhong,Xiang,5,The instructor related course material to professional practice and/or research.,5,,0,4.40131,5,4.28105,5,4.28105,5,100,100,1,0,0,0,0,100,0.73171,0.73171,All,All
201720,EN,EN05,28919,N,ECE,5990,044,Special Studies,113280399,Liangzhong,Xiang,6,The way in which the course was taught helped me develop analysis and design abilities.,5,,0,4.19608,5,4.01325,4,4.01325,4,100,100,1,0,0,0,0,100,0.84085,0.84085,All,All
201720,EN,EN05,28919,N,ECE,5990,044,Special Studies,113280399,Liangzhong,Xiang,10,"In general, the instructor taught this course effectively.",5,,0,4.26999,5,4.1441,5,4.1441,5,100,100,1,0,0,0,0,100,0.76363,0.76363,All,All
201720,EN,EN05,37134,N,ECE,6813,001,Advanced Topics-Biomed Engr,112130308,Hong,Liu,2,The instructor was well-organized and made adequate preparation for class.,5,5,0,4.3268,5,4.24749,5,4.24749,5,100,100,4,0,0,0,0,100,0.7329,0.7329,All,All
201720,EN,EN05,37134,N,ECE,6813,001,Advanced Topics-Biomed Engr,112130308,Hong,Liu,3,Class time was well used and contributed to my learning of the material.,4.75,5,0.5,4.19554,5,4.05369,4,4.05369,4,61.29,80.757,4,0,0,0,25,75,0.60168,0.60168,All,All
201720,EN,EN05,37134,N,ECE,6813,001,Advanced Topics-Biomed Engr,112130308,Hong,Liu,5,The instructor related course material to professional practice and/or research.,5,5,0,4.40131,5,4.28105,5,4.28105,5,100,100,4,0,0,0,0,100,0.73171,0.73171,All,All
201720,EN,EN05,37134,N,ECE,6813,001,Advanced Topics-Biomed Engr,112130308,Hong,Liu,6,The way in which the course was taught helped me develop analysis and design abilities.,4.75,5,0.5,4.19608,5,4.01325,4,4.01325,4,66.129,82.65,4,0,0,0,25,75,0.62781,0.62781,All,All
201720,EN,EN05,37134,N,ECE,6813,001,Advanced Topics-Biomed Engr,112130308,Hong,Liu,10,"In general, the instructor taught this course effectively.",5,5,0,4.26999,5,4.1441,5,4.1441,5,100,100,4,0,0,0,0,100,0.76363,0.76363,All,All
201720,EN,EN05,36730,T,TCOM,5970,980,Emerging Topics LTE-A 5G,113093271,Ali,Imran,2,The instructor was well-organized and made adequate preparation for class.,5,5,0,4.3268,5,4.24749,5,4.24749,5,100,100,2,0,0,0,0,100,0.7329,0.7329,All,All
201720,EN,EN05,36730,T,TCOM,5970,980,Emerging Topics LTE-A 5G,113093271,Ali,Imran,3,Class time was well used and contributed to my learning of the material.,5,5,0,4.19554,5,4.05369,4,4.05369,4,100,100,2,0,0,0,0,100,0.8177,0.8177,All,All
201720,EN,EN05,36730,T,TCOM,5970,980,Emerging Topics LTE-A 5G,113093271,Ali,Imran,5,The instructor related course material to professional practice and/or research.,5,5,0,4.40131,5,4.28105,5,4.28105,5,100,100,2,0,0,0,0,100,0.73171,0.73171,All,All
201720,EN,EN05,36730,T,TCOM,5970,980,Emerging Topics LTE-A 5G,113093271,Ali,Imran,6,The way in which the course was taught helped me develop analysis and design abilities.,5,5,0,4.19608,5,4.01325,4,4.01325,4,100,100,2,0,0,0,0,100,0.84085,0.84085,All,All
201720,EN,EN05,36730,T,TCOM,5970,980,Emerging Topics LTE-A 5G,113093271,Ali,Imran,10,"In general, the instructor taught this course effectively.",5,5,0,4.26999,5,4.1441,5,4.1441,5,100,100,2,0,0,0,0,100,0.76363,0.76363,All,All
201720,EN,EN06,29724,N,ISE,2303,001,Design & Manufacturing Process,112127978,Shivakumar,Raman,2,The instructor was well-organized and made adequate preparation for class.,4.27273,5,0.90453,4.23853,5,4.24749,5,4.24749,5,33.333,34.7,11,0,0,27.27273,18.18182,54.54545,0.02458,0.02458,All,All
201720,EN,EN06,29724,N,ISE,2303,001,Design & Manufacturing Process,112127978,Shivakumar,Raman,3,Class time was well used and contributed to my learning of the material.,4.27273,5,1.00905,4.12385,5,4.05369,4,4.05369,4,33.333,44.479,11,0,9.09091,9.09091,27.27273,54.54545,0.18927,0.18927,All,All
201720,EN,EN06,29724,N,ISE,2303,001,Design & Manufacturing Process,112127978,Shivakumar,Raman,5,The instructor related course material to professional practice and/or research.,4.81818,5,0.40452,4.31193,5,4.28105,5,4.28105,5,85.714,80.757,11,0,0,0,18.18182,81.81818,0.54666,0.54666,All,All
201720,EN,EN06,29724,N,ISE,2303,001,Design & Manufacturing Process,112127978,Shivakumar,Raman,6,The way in which the course was taught helped me develop analysis and design abilities.,4.18182,5,1.16775,4.06897,4,4.01325,4,4.01325,4,38.095,40.063,11,9.09091,0,0,45.45455,45.45455,0.14364,0.14364,All,All
201720,EN,EN06,29724,N,ISE,2303,001,Design & Manufacturing Process,112127978,Shivakumar,Raman,10,"In general, the instructor taught this course effectively.",4.36364,5,0.92442,4.16055,5,4.1441,5,4.1441,5,38.095,44.479,11,0,9.09091,0,36.36364,54.54545,0.19587,0.19587,All,All
201720,EN,EN06,29738,N,ISE,2311,001,Cad & Graphics Lab for ISE,112122188,Owen,Dodd,2,The instructor was well-organized and made adequate preparation for class.,4.76923,5,0.59914,4.23853,5,4.24749,5,4.24749,5,71.429,76.972,13,0,0,7.69231,7.69231,84.61538,0.50815,0.50815,All,All
201720,EN,EN06,29738,N,ISE,2311,001,Cad & Graphics Lab for ISE,112122188,Owen,Dodd,3,Class time was well used and contributed to my learning of the material.,4.69231,5,0.63043,4.12385,5,4.05369,4,4.05369,4,76.19,73.817,13,0,0,7.69231,15.38462,76.92308,0.55183,0.55183,All,All
201720,EN,EN06,29738,N,ISE,2311,001,Cad & Graphics Lab for ISE,112122188,Owen,Dodd,5,The instructor related course material to professional practice and/or research.,4.61538,5,0.65044,4.31193,5,4.28105,5,4.28105,5,42.857,55.836,13,0,0,7.69231,23.07692,69.23077,0.34026,0.34026,All,All
201720,EN,EN06,29738,N,ISE,2311,001,Cad & Graphics Lab for ISE,112122188,Owen,Dodd,6,The way in which the course was taught helped me develop analysis and design abilities.,4.84615,5,0.5547,4.06897,4,4.01325,4,4.01325,4,95.238,88.013,13,0,0,7.69231,0,92.30769,0.70975,0.70975,All,All
201720,EN,EN06,29738,N,ISE,2311,001,Cad & Graphics Lab for ISE,112122188,Owen,Dodd,10,"In general, the instructor taught this course effectively.",4.84615,5,0.37553,4.16055,5,4.1441,5,4.1441,5,95.238,83.281,13,0,0,0,15.38462,84.61538,0.62637,0.62637,All,All
201720,EN,EN06,29740,N,ISE,2311,002,Cad & Graphics Lab for ISE,112122188,Owen,Dodd,2,The instructor was well-organized and made adequate preparation for class.,4.69231,5,0.63043,4.23853,5,4.24749,5,4.24749,5,61.905,69.716,13,0,0,7.69231,15.38462,76.92308,0.43323,0.43323,All,All
201720,EN,EN06,29740,N,ISE,2311,002,Cad & Graphics Lab for ISE,112122188,Owen,Dodd,3,Class time was well used and contributed to my learning of the material.,4.69231,5,0.48038,4.12385,5,4.05369,4,4.05369,4,76.19,73.817,13,0,0,0,30.76923,69.23077,0.55183,0.55183,All,All
201720,EN,EN06,29740,N,ISE,2311,002,Cad & Graphics Lab for ISE,112122188,Owen,Dodd,5,The instructor related course material to professional practice and/or research.,4.46154,5,1.19829,4.31193,5,4.28105,5,4.28105,5,38.095,44.164,13,7.69231,0,7.69231,7.69231,76.92308,0.18369,0.18369,All,All
201720,EN,EN06,29740,N,ISE,2311,002,Cad & Graphics Lab for ISE,112122188,Owen,Dodd,6,The way in which the course was taught helped me develop analysis and design abilities.,4.53846,5,0.77625,4.06897,4,4.01325,4,4.01325,4,61.905,67.192,13,0,0,15.38462,15.38462,69.23077,0.44755,0.44755,All,All
201720,EN,EN06,29740,N,ISE,2311,002,Cad & Graphics Lab for ISE,112122188,Owen,Dodd,10,"In general, the instructor taught this course effectively.",4.69231,5,0.48038,4.16055,5,4.1441,5,4.1441,5,76.19,71.609,13,0,0,0,30.76923,69.23077,0.48911,0.48911,All,All
201720,EN,EN06,35896,N,ISE,2311,003,Cad & Graphics Lab for ISE,112122188,Owen,Dodd,2,The instructor was well-organized and made adequate preparation for class.,4.875,5,0.35355,4.23853,5,4.24749,5,4.24749,5,90.476,86.12,8,0,0,0,12.5,87.5,0.61116,0.61116,All,All
201720,EN,EN06,35896,N,ISE,2311,003,Cad & Graphics Lab for ISE,112122188,Owen,Dodd,3,Class time was well used and contributed to my learning of the material.,4.875,5,0.35355,4.12385,5,4.05369,4,4.05369,4,95.238,88.644,8,0,0,0,12.5,87.5,0.70969,0.70969,All,All
201720,EN,EN06,35896,N,ISE,2311,003,Cad & Graphics Lab for ISE,112122188,Owen,Dodd,5,The instructor related course material to professional practice and/or research.,4.875,5,0.35355,4.31193,5,4.28105,5,4.28105,5,90.476,85.174,8,0,0,0,12.5,87.5,0.60449,0.60449,All,All
201720,EN,EN06,35896,N,ISE,2311,003,Cad & Graphics Lab for ISE,112122188,Owen,Dodd,6,The way in which the course was taught helped me develop analysis and design abilities.,4.875,5,0.35355,4.06897,4,4.01325,4,4.01325,4,100,90.536,8,0,0,0,12.5,87.5,0.73433,0.73433,All,All
201720,EN,EN06,35896,N,ISE,2311,003,Cad & Graphics Lab for ISE,112122188,Owen,Dodd,10,"In general, the instructor taught this course effectively.",5,5,0,4.16055,5,4.1441,5,4.1441,5,100,100,8,0,0,0,0,100,0.76363,0.76363,All,All
201720,EN,EN06,29835,N,ISE,3293,001,Applied Engineering Statistics,112125119,Kash,Barker,2,The instructor was well-organized and made adequate preparation for class.,4.65686,5,0.65242,4.23853,5,4.24749,5,4.24749,5,52.381,64.038,102,0,2.94118,0.98039,23.52941,72.54902,0.3987,0.3987,All,All
201720,EN,EN06,29835,N,ISE,3293,001,Applied Engineering Statistics,112125119,Kash,Barker,3,Class time was well used and contributed to my learning of the material.,4.5534,5,0.73735,4.12385,5,4.05369,4,4.05369,4,52.381,64.038,103,0.97087,0,8.73786,23.30097,66.99029,0.4318,0.4318,All,All
201720,EN,EN06,29835,N,ISE,3293,001,Applied Engineering Statistics,112125119,Kash,Barker,5,The instructor related course material to professional practice and/or research.,4.32039,5,0.83094,4.31193,5,4.28105,5,4.28105,5,28.571,33.438,103,0,2.91262,14.56311,30.09709,52.42718,0.04004,0.04004,All,All
201720,EN,EN06,29835,N,ISE,3293,001,Applied Engineering Statistics,112125119,Kash,Barker,6,The way in which the course was taught helped me develop analysis and design abilities.,4.20588,4,0.8826,4.06897,4,4.01325,4,4.01325,4,42.857,41.64,102,0.98039,2.94118,15.68627,35.29412,45.09804,0.16415,0.16415,All,All
201720,EN,EN06,29835,N,ISE,3293,001,Applied Engineering Statistics,112125119,Kash,Barker,10,"In general, the instructor taught this course effectively.",4.52941,5,0.71346,4.16055,5,4.1441,5,4.1441,5,52.381,56.467,102,0,2.94118,3.92157,30.39216,62.7451,0.34377,0.34377,All,All
201720,EN,EN06,29952,N,ISE,4223,001,Fundamentals-Engineering Econ,112130573,Samir,Alwazzi,2,The instructor was well-organized and made adequate preparation for class.,3.23529,3,1.22618,4.23853,5,4.24749,5,4.24749,5,14.286,7.256,51,7.84314,21.56863,29.41176,21.56863,19.60784,-0.98583,-0.98583,All,All
201720,EN,EN06,29952,N,ISE,4223,001,Fundamentals-Engineering Econ,112130573,Samir,Alwazzi,3,Class time was well used and contributed to my learning of the material.,3.11765,3,1.32132,4.12385,5,4.05369,4,4.05369,4,19.048,6.625,51,11.76471,25.4902,21.56863,21.56863,19.60784,-0.80883,-0.80883,All,All
201720,EN,EN06,29952,N,ISE,4223,001,Fundamentals-Engineering Econ,112130573,Samir,Alwazzi,5,The instructor related course material to professional practice and/or research.,3.82,4,1.00387,4.31193,5,4.28105,5,4.28105,5,14.286,12.934,50,2,8,24,38,28,-0.46923,-0.46923,All,All
201720,EN,EN06,29952,N,ISE,4223,001,Fundamentals-Engineering Econ,112130573,Samir,Alwazzi,6,The way in which the course was taught helped me develop analysis and design abilities.,3.19608,3,1.28093,4.06897,4,4.01325,4,4.01325,4,14.286,9.148,51,9.80392,23.52941,23.52941,23.52941,19.60784,-0.69634,-0.69634,All,All
201720,EN,EN06,29952,N,ISE,4223,001,Fundamentals-Engineering Econ,112130573,Samir,Alwazzi,10,"In general, the instructor taught this course effectively.",3.2549,4,1.32428,4.16055,5,4.1441,5,4.1441,5,14.286,9.779,51,15.68627,11.76471,21.56863,33.33333,17.64706,-0.79334,-0.79334,All,All
201720,EN,EN06,29956,N,ISE,4393,001,Capstone Design Project,112127978,Shivakumar,Raman,2,The instructor was well-organized and made adequate preparation for class.,3.18182,3,1.50036,4.23853,5,4.24749,5,4.24749,5,9.524,5.994,22,18.18182,18.18182,18.18182,18.18182,27.27273,-1.03791,-1.03791,All,All
201720,EN,EN06,29956,N,ISE,4393,001,Capstone Design Project,112127978,Shivakumar,Raman,3,Class time was well used and contributed to my learning of the material.,3.09091,3,1.306,4.12385,5,4.05369,4,4.05369,4,14.286,6.309,22,13.63636,18.18182,31.81818,18.18182,18.18182,-0.83193,-0.83193,All,All
201720,EN,EN06,29956,N,ISE,4393,001,Capstone Design Project,112127978,Shivakumar,Raman,5,The instructor related course material to professional practice and/or research.,4.09091,4,1.1088,4.31193,5,4.28105,5,4.28105,5,19.048,22.713,22,4.54545,4.54545,13.63636,31.81818,45.45455,-0.19351,-0.19351,All,All
201720,EN,EN06,29956,N,ISE,4393,001,Capstone Design Project,112127978,Shivakumar,Raman,6,The way in which the course was taught helped me develop analysis and design abilities.,3.68182,4,1.35879,4.06897,4,4.01325,4,4.01325,4,19.048,21.136,22,13.63636,4.54545,13.63636,36.36364,31.81818,-0.28242,-0.28242,All,All
201720,EN,EN06,29956,N,ISE,4393,001,Capstone Design Project,112127978,Shivakumar,Raman,10,"In general, the instructor taught this course effectively.",3.45455,4,1.29935,4.16055,5,4.1441,5,4.1441,5,19.048,11.987,22,13.63636,9.09091,13.63636,45.45455,18.18182,-0.61521,-0.61521,All,All
201720,EN,EN06,29968,N,ISE,4633,001,Probabilistic Systems Models,112112705,Pakize,Pulat,2,The instructor was well-organized and made adequate preparation for class.,4.67742,5,0.54081,4.23853,5,4.24749,5,4.24749,5,57.143,67.823,31,0,0,3.22581,25.80645,70.96774,0.41873,0.41873,All,All
201720,EN,EN06,29968,N,ISE,4633,001,Probabilistic Systems Models,112112705,Pakize,Pulat,3,Class time was well used and contributed to my learning of the material.,4.73333,5,0.58329,4.12385,5,4.05369,4,4.05369,4,80.952,76.656,30,0,0,6.66667,13.33333,80,0.58727,0.58727,All,All
201720,EN,EN06,29968,N,ISE,4633,001,Probabilistic Systems Models,112112705,Pakize,Pulat,5,The instructor related course material to professional practice and/or research.,4.3871,5,0.6672,4.31193,5,4.28105,5,4.28105,5,33.333,39.117,31,0,0,9.67742,41.93548,48.3871,0.10793,0.10793,All,All
201720,EN,EN06,29968,N,ISE,4633,001,Probabilistic Systems Models,112112705,Pakize,Pulat,6,The way in which the course was taught helped me develop analysis and design abilities.,4.51613,5,0.81121,4.06897,4,4.01325,4,4.01325,4,52.381,65.615,31,0,6.45161,0,29.03226,64.51613,0.42852,0.42852,All,All
201720,EN,EN06,29968,N,ISE,4633,001,Probabilistic Systems Models,112112705,Pakize,Pulat,10,"In general, the instructor taught this course effectively.",4.54839,5,0.85005,4.16055,5,4.1441,5,4.1441,5,57.143,58.044,31,3.22581,0,3.22581,25.80645,67.74194,0.36071,0.36071,All,All
201720,EN,EN06,29971,N,ISE,4804,010,Ergonomics in Systems Design,112123488,Randa,Shehab,2,The instructor was well-organized and made adequate preparation for class.,4.6,5,0.81368,4.23853,5,4.24749,5,4.24749,5,47.619,59.306,30,0,6.66667,0,20,73.33333,0.34333,0.34333,All,All
201720,EN,EN06,29971,N,ISE,4804,010,Ergonomics in Systems Design,112123488,Randa,Shehab,3,Class time was well used and contributed to my learning of the material.,4.66667,5,0.88409,4.12385,5,4.05369,4,4.05369,4,66.667,72.555,30,3.33333,0,6.66667,6.66667,83.33333,0.52967,0.52967,All,All
201720,EN,EN06,29971,N,ISE,4804,010,Ergonomics in Systems Design,112123488,Randa,Shehab,5,The instructor related course material to professional practice and/or research.,4.7,5,0.59596,4.31193,5,4.28105,5,4.28105,5,57.143,68.454,30,0,0,6.66667,16.66667,76.66667,0.42639,0.42639,All,All
201720,EN,EN06,29971,N,ISE,4804,010,Ergonomics in Systems Design,112123488,Randa,Shehab,6,The way in which the course was taught helped me develop analysis and design abilities.,4.63333,5,0.76489,4.06897,4,4.01325,4,4.01325,4,76.19,74.132,30,0,3.33333,6.66667,13.33333,76.66667,0.52839,0.52839,All,All
201720,EN,EN06,29971,N,ISE,4804,010,Ergonomics in Systems Design,112123488,Randa,Shehab,10,"In general, the instructor taught this course effectively.",4.46667,5,0.86037,4.16055,5,4.1441,5,4.1441,5,47.619,49.842,30,0,6.66667,3.33333,26.66667,63.33333,0.2878,0.2878,All,All
201720,EN,EN06,29974,N,ISE,4804,011,Lab-ISE 4804-010,112123488,Randa,Shehab,2,The instructor was well-organized and made adequate preparation for class.,4.8,5,0.44721,4.23853,5,4.24749,5,4.24749,5,85.714,81.703,5,0,0,0,20,80,0.53812,0.53812,All,All
